timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1694211159585,239,login,201,Created,Open Model Thread Group 1-2852,text,true,,1086,285,8,8,https://testslotegrator.com/api/tester/login,239,0,146
1694211159569,256,login,201,Created,Open Model Thread Group 1-2851,text,true,,1086,285,8,8,https://testslotegrator.com/api/tester/login,256,0,149
1694211159751,82,login,201,Created,Open Model Thread Group 1-2834,text,true,,1086,285,8,8,https://testslotegrator.com/api/tester/login,82,0,0
1694211159762,81,getOne,201,Created,Open Model Thread Group 1-2850,text,true,,398,609,8,8,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694211159439,430,login,201,Created,Open Model Thread Group 1-2849,text,true,,1086,285,8,8,https://testslotegrator.com/api/tester/login,430,0,348
1694211159826,86,getOne,201,Created,Open Model Thread Group 1-2851,text,true,,397,610,11,11,https://testslotegrator.com/api/automationTask/getOne,86,0,0
1694211159834,93,create new user,201,Created,Open Model Thread Group 1-2834,text,true,,461,770,10,10,https://testslotegrator.com/api/automationTask/create,93,0,0
1694211159843,85,login,201,Created,Open Model Thread Group 1-2850,text,true,,1086,285,10,10,https://testslotegrator.com/api/tester/login,85,0,0
1694211159469,470,getAll,200,OK,Open Model Thread Group 1-2841,text,true,,274198,556,10,10,https://testslotegrator.com/api/automationTask/getAll,248,0,0
1694211159506,501,getAll,200,OK,Open Model Thread Group 1-2845,text,true,,274198,556,10,10,https://testslotegrator.com/api/automationTask/getAll,281,0,0
1694211159870,150,getOne,201,Created,Open Model Thread Group 1-2849,text,true,,395,608,9,9,https://testslotegrator.com/api/automationTask/getOne,150,0,0
1694211159879,235,login,201,Created,Open Model Thread Group 1-2853,text,true,,1086,285,11,11,https://testslotegrator.com/api/tester/login,235,0,150
1694211159650,457,getAll,200,OK,Open Model Thread Group 1-2848,text,true,,274198,556,10,10,https://testslotegrator.com/api/automationTask/getAll,238,0,0
